,Date,Timestamp,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium
,25/03/2023,1679702400,5613.116772433203,3427425.5020095897,21439585.71763089,5613.116772433203,3427425.5020095897,21439585.71763089,372.1367974119104,5240.979975021292,3427425.5020095897,10691577.215411752,10748008.502219137,,372.1367974119104,5240.979975021292,3427425.5020095897,10748008.502219137,10691577.215411752,,145.3659364890275,615.8613366652518,54145.74252779763,6050.797249195941,169794.76306823283,,145.3659364890275,615.8613366652518,54145.74252779763,169794.76306823283,6050.797249195941,
,26/03/2023,1679788800,5458.729706623274,3269319.933828421,20710751.901594006,5458.729706623274,3269319.933828421,20710751.901594006,353.2392256683368,5105.490480954937,3269319.933828421,10327590.602289697,10383161.299304308,,353.2392256683368,5105.490480954937,3269319.933828421,10383161.299304308,10327590.602289697,,145.3659364890275,615.8613366652518,54145.74252779763,5881.550290894112,171963.58561285704,,145.3659364890275,615.8613366652518,54145.74252779763,171963.58561285704,5881.550290894112,
,27/03/2023,1679875200,5538.447704482665,3328449.2341093016,20991847.20094994,5538.447704482665,3328449.2341093016,20991847.20094994,359.05386312789796,5179.393841354768,3328449.2341093016,10482366.006010186,10509481.194939755,,359.05386312789796,5179.393841354768,3328449.2341093016,10509481.194939755,10482366.006010186,,145.3659364890275,615.8613366652518,54112.32700551621,5913.32058759396,170858.09128499034,,145.3659364890275,615.8613366652518,54112.32700551621,170858.09128499034,5913.32058759396,
,28/03/2023,1679961600,5271.829694444625,3270749.4185078,20787583.178427465,5271.829694444625,3270749.4185078,20787583.178427465,363.4148412225687,4908.414853222056,3270749.4185078,10108577.90943726,10679005.268990206,,363.4148412225687,4908.414853222056,3270749.4185078,10679005.268990206,10108577.90943726,,145.3659364890275,615.8613366652518,53928.26741150536,5731.851069663559,176075.9318877198,,145.3659364890275,615.8613366652518,53928.26741150536,176075.9318877198,5731.851069663559,
,29/03/2023,1680048000,5428.280615697104,3130969.680247091,20397058.482242897,5428.280615697104,3130969.680247091,20397058.482242897,347.42458820877573,5080.8560274883275,3130969.680247091,10195385.407807598,10201673.074435301,,347.42458820877573,5080.8560274883275,3130969.680247091,10201673.074435301,10195385.407807598,,145.3659364890275,615.8613366652518,53907.88016954358,5737.511273576705,175648.6410887621,,145.3659364890275,615.8613366652518,53907.88016954358,175648.6410887621,5737.511273576705,
,30/03/2023,1680134400,5556.579568675531,3181265.462655699,20613987.193480663,5556.579568675531,3181265.462655699,20613987.193480663,364.868500587459,5191.711068088072,3181265.462655699,10321117.892600844,10292869.300879817,,364.868500587459,5191.711068088072,3181265.462655699,10292869.300879817,10321117.892600844,,145.3659364890275,615.8613366652518,53892.35071414025,5778.610200270336,174366.75081958016,,145.3659364890275,615.8613366652518,53892.35071414025,174366.75081958016,5778.610200270336,
,31/03/2023,1680220800,5455.478411986402,3188258.8345765793,20766435.41358447,5455.478411986402,3188258.8345765793,20766435.41358447,356.1465443981174,5099.331867588285,3188258.8345765793,10367431.920810603,10399003.492773868,,356.1465443981174,5099.331867588285,3188258.8345765793,10399003.492773868,10367431.920810603,,145.3659364890275,615.8613366652518,53864.82234459502,5730.807498223177,175688.51989819005,,145.3659364890275,615.8613366652518,53864.82234459502,175688.51989819005,5730.807498223177,
,01/04/2023,1680307200,5560.596570863111,3227066.1626147176,20977243.23204536,5560.596570863111,3227066.1626147176,20977243.23204536,375.04411614169095,5185.55245472142,3227066.1626147176,10470930.900662325,10506312.331383033,,375.04411614169095,5185.55245472142,3227066.1626147176,10506312.331383033,10470930.900662325,,145.3659364890275,615.8613366652518,53829.29378840229,5740.767835184064,175251.2482299088,,145.3659364890275,615.8613366652518,53829.29378840229,175251.2482299088,5740.767835184064,
,02/04/2023,1680393600,5563.847865499983,3214469.0686260452,20885439.697739515,5563.847865499983,3214469.0686260452,20885439.697739515,372.1367974119104,5191.711068088072,3214469.0686260452,10419344.95183904,10466094.745900476,,372.1367974119104,5191.711068088072,3214469.0686260452,10466094.745900476,10419344.95183904,,145.3659364890275,615.8613366652518,53798.6455000175,5735.535002636221,175164.76562176528,,145.3659364890275,615.8613366652518,53798.6455000175,175164.76562176528,5735.535002636221,
,03/04/2023,1680480000,5508.42034520011,3146009.7522864044,20514975.929660954,5508.42034520011,3146009.7522864044,20514975.929660954,372.1367974119104,5136.2835477882,3146009.7522864044,10229109.670178827,10285866.259482127,,372.1367974119104,5136.2835477882,3146009.7522864044,10285866.259482127,10229109.670178827,,145.3659364890275,615.8613366652518,53759.56514501716,5710.757966826053,175766.6824928593,,145.3659364890275,615.8613366652518,53759.56514501716,175766.6824928593,5710.757966826053,
,04/04/2023,1680566400,5431.6096660705,3118601.5261732233,20508423.4049237,5431.6096660705,3118601.5261732233,20508423.4049237,369.2294786821298,5062.38018738837,3118601.5261732233,10268916.22544332,10239507.179480378,,369.2294786821298,5062.38018738837,3118601.5261732233,10239507.179480378,10268916.22544332,,145.3659364890275,615.8613366652518,53741.19466092061,5681.973034307534,176451.95897777664,,145.3659364890275,615.8613366652518,53741.19466092061,176451.95897777664,5681.973034307534,
,05/04/2023,1680652800,5661.775483288764,3268264.8921397333,21515559.460991133,5661.775483288764,3268264.8921397333,21515559.460991133,408.47828153416725,5253.297201754597,3268264.8921397333,10757529.947009338,10758029.513981795,,408.47828153416725,5253.297201754597,3268264.8921397333,10758029.513981795,10757529.947009338,,145.3659364890275,615.8613366652518,53692.539709869125,5652.872774332029,176737.793888316,,145.3659364890275,615.8613366652518,53692.539709869125,176737.793888316,5652.872774332029,
,06/04/2023,1680739200,5729.098498678326,3230157.753310908,21423621.414641894,5729.098498678326,3230157.753310908,21423621.414641894,389.5807097905937,5339.517788887732,3230157.753310908,10709913.88911182,10713707.525530074,,389.5807097905937,5339.517788887732,3230157.753310908,10713707.525530074,10709913.88911182,,145.3659364890275,615.8613366652518,53355.760708802576,5637.924368616787,176969.0704580455,,145.3659364890275,615.8613366652518,53355.760708802576,176969.0704580455,5637.924368616787,
,07/04/2023,1680825600,5688.895523841539,3198916.1547343414,21137620.568899766,5688.895523841539,3198916.1547343414,21137620.568899766,392.48802852037426,5296.407495321165,3198916.1547343414,10580754.0670359,10556866.501863867,,392.48802852037426,5296.407495321165,3198916.1547343414,10556866.501863867,10580754.0670359,,145.3659364890275,615.8613366652518,53350.83646988562,5625.068616180702,176065.1517989304,,145.3659364890275,615.8613366652518,53350.83646988562,176065.1517989304,5625.068616180702,
,08/04/2023,1680912000,5731.240109857399,3136204.1215180154,20820890.73238372,5731.240109857399,3136204.1215180154,20820890.73238372,379.4050942363617,5351.835015621037,3136204.1215180154,10387343.291007288,10433547.441376435,,379.4050942363617,5351.835015621037,3136204.1215180154,10433547.441376435,10387343.291007288,,145.3659364890275,615.8613366652518,53219.1434162229,5590.454127180264,177049.84628162964,,145.3659364890275,615.8613366652518,53219.1434162229,177049.84628162964,5590.454127180264,
,09/04/2023,1680998400,5666.402681554002,3149849.230959497,20868220.696943365,5666.402681554002,3149849.230959497,20868220.696943365,382.3124129661423,5284.09026858786,3149849.230959497,10400906.319722809,10467314.377220558,,382.3124129661423,5284.09026858786,3149849.230959497,10467314.377220558,10400906.319722809,,145.3659364890275,615.8613366652518,53197.92654888527,5598.898792424278,176782.88088533285,,145.3659364890275,615.8613366652518,53197.92654888527,176782.88088533285,5598.898792424278,
,10/04/2023,1681084800,5604.816547887477,3131060.1752300835,20874487.932270713,5604.816547887477,3131060.1752300835,20874487.932270713,382.3124129661423,5222.504134921335,3131060.1752300835,10404829.32573444,10469658.606536275,,382.3124129661423,5222.504134921335,3131060.1752300835,10469658.606536275,10404829.32573444,,145.3659364890275,615.8613366652518,52979.02157749718,5585.645822767284,177151.58386694203,,145.3659364890275,615.8613366652518,52979.02157749718,177151.58386694203,5585.645822767284,
,11/04/2023,1681171200,5707.371363941497,3183990.0976144644,21333926.42682512,5707.371363941497,3183990.0976144644,21333926.42682512,392.48802852037426,5314.883335421123,3183990.0976144644,10642022.506764518,10691903.920060605,,392.48802852037426,5314.883335421123,3183990.0976144644,10691903.920060605,10642022.506764518,,145.3659364890275,615.8613366652518,52942.968034826474,5563.3217313930845,177783.57033689067,,145.3659364890275,615.8613366652518,52942.968034826474,177783.57033689067,5563.3217313930845,
,12/04/2023,1681257600,5700.447043024137,3116101.6085606576,21006454.248250637,5700.447043024137,3116101.6085606576,21006454.248250637,379.4050942363617,5321.041948787775,3116101.6085606576,10490258.541540146,10516195.706710491,,379.4050942363617,5321.041948787775,3116101.6085606576,10516195.706710491,10490258.541540146,,145.3659364890275,615.8613366652518,52895.970269235404,5539.264199778301,178512.91303192143,,145.3659364890275,615.8613366652518,52895.970269235404,178512.91303192143,5539.264199778301,
,13/04/2023,1681344000,5637.751225899813,3142130.89748932,21185667.160301767,5637.751225899813,3142130.89748932,21185667.160301767,372.1367974119104,5265.614428487903,3142130.89748932,10556759.108256616,10628908.05204515,,372.1367974119104,5265.614428487903,3142130.89748932,10628908.05204515,10556759.108256616,,145.3659364890275,615.8613366652518,52880.021835902386,5525.854968910986,178877.61783987124,,145.3659364890275,615.8613366652518,52880.021835902386,178877.61783987124,5525.854968910986,
,14/04/2023,1681430400,6053.707371838927,3445915.241634387,23267276.902479146,6053.707371838927,3445915.241634387,23267276.902479146,393.9416878852645,5659.765683953663,3445915.241634387,11646668.79169375,11620608.110785395,,393.9416878852645,5659.765683953663,3445915.241634387,11620608.110785395,11646668.79169375,,145.3659364890275,615.8613366652518,52875.79011254238,5543.261127385712,178312.2312534202,,145.3659364890275,615.8613366652518,52875.79011254238,178312.2312534202,5543.261127385712,
,15/04/2023,1681516800,6027.275283100336,3335985.425345489,22305626.437751323,6027.275283100336,3335985.425345489,22305626.437751323,398.30266597993534,5628.972617120401,3335985.425345489,11176860.095918333,11128766.341832992,,398.30266597993534,5628.972617120401,3335985.425345489,11128766.341832992,11176860.095918333,,145.3659364890275,615.8613366652518,52767.880818498714,5342.0289620830845,176032.36858324884,,145.3659364890275,615.8613366652518,52767.880818498714,176032.36858324884,5342.0289620830845,
,16/04/2023,1681603200,5958.076876702268,3395784.9565730193,22505829.948228285,5958.076876702268,3395784.9565730193,22505829.948228285,396.849006615045,5561.227870087223,3395784.9565730193,11272899.661854777,11232930.286373507,,396.849006615045,5561.227870087223,3395784.9565730193,11232930.286373507,11272899.661854777,,145.3659364890275,615.8613366652518,52754.154987929454,5375.829611368255,174505.67479219366,,145.3659364890275,615.8613366652518,52754.154987929454,174505.67479219366,5375.829611368255,
,17/04/2023,1681689600,5968.596468163591,3402135.656495094,22476862.192729257,5968.596468163591,3402135.656495094,22476862.192729257,401.20998470971585,5567.386483453875,3402135.656495094,11270277.53810927,11206584.654619986,,401.20998470971585,5567.386483453875,3402135.656495094,11206584.654619986,11270277.53810927,,145.3659364890275,615.8613366652518,52713.5986441756,5400.565218777055,173637.81615463254,,145.3659364890275,615.8613366652518,52713.5986441756,173637.81615463254,5400.565218777055,
,18/04/2023,1681776000,6105.883597501929,3340564.1680542915,22183451.893497042,6105.883597501929,3340564.1680542915,22183451.893497042,396.849006615045,5709.034590886884,3340564.1680542915,11084517.487646064,11098934.405850977,,396.849006615045,5709.034590886884,3340564.1680542915,11098934.405850977,11084517.487646064,,145.3659364890275,615.8613366652518,52698.5986441756,5343.172149531489,175089.67354237224,,145.3659364890275,615.8613366652518,52698.5986441756,175089.67354237224,5343.172149531489,
,19/04/2023,1681862400,6165.405875725906,3394843.7246577926,22477982.84398458,6165.405875725906,3394843.7246577926,22477982.84398458,431.7368313724117,5733.669044353494,3394843.7246577926,11216636.619689764,11261346.224294819,,431.7368313724117,5733.669044353494,3394843.7246577926,11261346.224294819,11216636.619689764,,145.3659364890275,615.8613366652518,52698.5986441756,5351.8828434032175,174811.3353662654,,145.3659364890275,615.8613366652518,52698.5986441756,174811.3353662654,5351.8828434032175,
,20/04/2023,1681948800,5646.972669469295,3055464.7493893015,20541050.92099957,5646.972669469295,3055464.7493893015,20541050.92099957,424.46853454796025,5222.504134921335,3055464.7493893015,10249234.092812512,10291816.82818706,,424.46853454796025,5222.504134921335,3055464.7493893015,10291816.82818706,10249234.092812512,,145.3659364890275,615.8613366652518,52698.5986441756,5270.477511538072,177506.3268055719,,145.3659364890275,615.8613366652518,52698.5986441756,177506.3268055719,5270.477511538072,
,21/04/2023,1682035200,5457.775534638526,3000131.220812917,20402280.28105951,5457.775534638526,3000131.220812917,20402280.28105951,395.3953472501548,5062.38018738837,3000131.220812917,10166734.484083438,10235545.79697607,,395.3953472501548,5062.38018738837,3000131.220812917,10235545.79697607,10166734.484083438,,145.3659364890275,615.8613366652518,52698.5986441756,5203.729505504028,179791.77581198086,,145.3659364890275,615.8613366652518,52698.5986441756,179791.77581198086,5203.729505504028,
,22/04/2023,1682121600,5187.406742583472,2815293.412067793,19208580.72484548,5187.406742583472,2815293.412067793,19208580.72484548,359.05386312789796,4828.352879455574,2815293.412067793,9579595.76052636,9628984.964319121,,359.05386312789796,4828.352879455574,2815293.412067793,9628984.964319121,9579595.76052636,,145.3659364890275,615.8613366652518,52691.248588204995,5184.521418457436,180216.82508551603,,145.3659364890275,615.8613366652518,52691.248588204995,180216.82508551603,5184.521418457436,
,23/04/2023,1682208000,5293.212853274364,2796896.4000336854,19207819.210103955,5293.212853274364,2796896.4000336854,19207819.210103955,366.3221599523493,4926.890693322014,2796896.4000336854,9593464.671404293,9614354.538699662,,366.3221599523493,4926.890693322014,2796896.4000336854,9614354.538699662,9593464.671404293,,145.3659364890275,615.8613366652518,52672.248588204995,5159.829540464643,181061.29074763958,,145.3659364890275,615.8613366652518,52672.248588204995,181061.29074763958,5159.829540464643,
,24/04/2023,1682294400,5238.129308881582,2775379.5505984034,19155407.385354914,5238.129308881582,2775379.5505984034,19155407.385354914,360.50752249278815,4877.621786388794,2775379.5505984034,9564423.57472071,9590983.810634203,,360.50752249278815,4877.621786388794,2775379.5505984034,9590983.810634203,9564423.57472071,,145.3659364890275,615.8613366652518,52663.748588204995,5133.386776758397,181992.1026685807,,145.3659364890275,615.8613366652518,52663.748588204995,181992.1026685807,5133.386776758397,
,25/04/2023,1682380800,0,98564059.49601968,56491679.37934426,0,98564059.49601968,56491679.37934426,,,98621643.17245357,,,56491679.37934426,,,98621643.17245357,,,56491679.37934426,,,1919455.8811298865,,,86464.95952195564,,,1919455.8811298865,,,86464.95952195564
,26/04/2023,1682467200,0,100288426.28081734,57361463.102832906,0,100288426.28081734,57361463.102832906,,,100288426.28081734,,,57361463.102832906,,,100288426.28081734,,,57361463.102832906,,,1916827.7194345822,,,86450.59560928355,,,1916827.7194345822,,,86450.59560928355
,27/04/2023,1682553600,0,103065494.52936788,60037677.31609419,0,103065494.52936788,60037677.31609419,,,103065494.52936788,,,60037677.31609419,,,103065494.52936788,,,60037677.31609419,,,1917497.5726394025,,,87793.42604031641,,,1917497.5726394025,,,87793.42604031641
,28/04/2023,1682640000,0,101985173.06845239,59756948.02737574,0,101985173.06845239,59756948.02737574,,,101985173.06845239,,,59756948.02737574,,,101985173.06845239,,,59756948.02737574,,,1920263.0967511276,,,88165.77149930538,,,1920263.0967511276,,,88165.77149930538
,29/04/2023,1682726400,0,102047242.74776584,59150472.052068144,0,102047242.74776584,59150472.052068144,,,102047242.74776584,,,59150472.052068144,,,102047242.74776584,,,59150472.052068144,,,1935278.641148603,,,88160.89305899643,,,1935278.641148603,,,88160.89305899643
,30/04/2023,1682812800,0,102141790.68944904,59348391.32707596,0,102141790.68944904,59348391.32707596,,,102141790.68944904,,,59348391.32707596,,,102141790.68944904,,,59348391.32707596,,,1937439.125368912,,,88117.8596056995,,,1937439.125368912,,,88117.8596056995
,01/05/2023,1682899200,0,100390906.5236012,58503604.96084144,0,100390906.5236012,58503604.96084144,,,100390906.5236012,,,58503604.96084144,,,100390906.5236012,,,58503604.96084144,,,1937674.3200849488,,,88018.00870536442,,,1937674.3200849488,,,88018.00870536442
,02/05/2023,1682985600,0,98281263.3331634,56788261.05516235,0,98281263.3331634,56788261.05516235,,,98281263.3331634,,,56788261.05516235,,,98281263.3331634,,,56788261.05516235,,,1936195.1011261505,,,87988.1456068182,,,1936195.1011261505,,,87988.1456068182
,03/05/2023,1683072000,0,98585831.95054306,57624497.67678007,0,98585831.95054306,57624497.67678007,,,98585831.95054306,,,57624497.67678007,,,98585831.95054306,,,57624497.67678007,,,1934193.289200374,,,88002.25083085262,,,1934193.289200374,,,88002.25083085262
,04/05/2023,1683158400,0,98924565.2708974,57860232.15996713,0,98924565.2708974,57860232.15996713,,,98924565.2708974,,,57860232.15996713,,,98924565.2708974,,,57860232.15996713,,,1941600.8885357685,,,87500.61195491329,,,1941600.8885357685,,,87500.61195491329
,05/05/2023,1683244800,0,97831211.38069664,57326165.22667866,0,97831211.38069664,57326165.22667866,,,97831211.38069664,,,57326165.22667866,,,97831211.38069664,,,57326165.22667866,,,1944567.9065930557,,,87497.08611720402,,,1944567.9065930557,,,87497.08611720402
,06/05/2023,1683331200,0,100325232.85086665,59422026.836513214,0,100325232.85086665,59422026.836513214,,,100325232.85086665,,,59422026.836513214,,,100325232.85086665,,,59422026.836513214,,,1944664.3312825477,,,86731.74263259639,,,1944664.3312825477,,,86731.74263259639
,07/05/2023,1683417600,0,95545421.18727717,56234627.8850669,0,95545421.18727717,56234627.8850669,,,95545421.18727717,,,56234627.8850669,,,95545421.18727717,,,56234627.8850669,,,1943164.96211668,,,86747.34324989466,,,1943164.96211668,,,86747.34324989466
,08/05/2023,1683504000,0,93460358.02221195,55682573.69244532,0,93460358.02221195,55682573.69244532,,,93460358.02221195,,,55682573.69244532,,,93460358.02221195,,,55682573.69244532,,,1943851.0403954235,,,86682.38589806475,,,1943851.0403954235,,,86682.38589806475
,09/05/2023,1683590400,0,90692164.6365722,54207943.30799793,0,90692164.6365722,54207943.30799793,,,90692164.6365722,,,54207943.30799793,,,90692164.6365722,,,54207943.30799793,,,1947019.4211372305,,,86588.87929379698,,,1947019.4211372305,,,86588.87929379698
,10/05/2023,1683676800,0,88647502.85831356,53893172.3586893,0,88647502.85831356,53893172.3586893,,,88647502.85831356,,,53893172.3586893,,,88647502.85831356,,,53893172.3586893,,,1947868.6631138995,,,86589.95778823979,,,1947868.6631138995,,,86589.95778823979
,11/05/2023,1683763200,0,89503263.39643605,53662845.37140402,0,89503263.39643605,53662845.37140402,,,89503263.39643605,,,53662845.37140402,,,89503263.39643605,,,53662845.37140402,,,1948264.3316594702,,,86579.13332275358,,,1948264.3316594702,,,86579.13332275358
,12/05/2023,1683849600,0,88756988.68520479,52645392.230153844,0,88756988.68520479,52645392.230153844,,,88756988.68520479,,,52645392.230153844,,,88756988.68520479,,,52645392.230153844,,,1952849.035978103,,,86890.67744652237,,,1952849.035978103,,,86890.67744652237
,13/05/2023,1683936000,0,88525467.67887628,52912690.606798574,0,88525467.67887628,52912690.606798574,,,88525467.67887628,,,52912690.606798574,,,88525467.67887628,,,52912690.606798574,,,1951619.6578235512,,,87007.59933207283,,,1951619.6578235512,,,87007.59933207283
,14/05/2023,1684022400,0,87695915.5560777,52616741.00919579,0,87695915.5560777,52616741.00919579,,,87695915.5560777,,,52616741.00919579,,,87695915.5560777,,,52616741.00919579,,,1952268.8235992363,,,86987.94511349646,,,1952268.8235992363,,,86987.94511349646
,15/05/2023,1684108800,0,87454636.08994754,52468401.99228787,0,87454636.08994754,52468401.99228787,,,87454636.08994754,,,52468401.99228787,,,87454636.08994754,,,52468401.99228787,,,1956041.961305022,,,87082.54412682775,,,1956041.961305022,,,87082.54412682775
,16/05/2023,1684195200,0,88460043.81584807,53379693.165597446,0,88460043.81584807,53379693.165597446,,,88460043.81584807,,,53379693.165597446,,,88460043.81584807,,,53379693.165597446,,,1956647.7287292206,,,87074.32576042655,,,1956647.7287292206,,,87074.32576042655
,17/05/2023,1684281600,0,89347266.08278525,53187429.07305243,0,89347266.08278525,53187429.07305243,,,89347266.08278525,,,53187429.07305243,,,89347266.08278525,,,53187429.07305243,,,1956795.1397894274,,,87045.84901261097,,,1956795.1397894274,,,87045.84901261097
,18/05/2023,1684368000,0,95470246.93394653,55121618.98078109,0,95470246.93394653,55121618.98078109,,,95470246.93394653,,,55121618.98078109,,,95470246.93394653,,,55121618.98078109,,,1955956.7083373598,,,87049.20928410313,,,1955956.7083373598,,,87049.20928410313
,19/05/2023,1684454400,0,92705624.34511665,54470135.5300745,0,92705624.34511665,54470135.5300745,,,92705624.34511665,,,54470135.5300745,,,92705624.34511665,,,54470135.5300745,,,1953753.937726378,,,87490.38936426665,,,1953753.937726378,,,87490.38936426665
,20/05/2023,1684540800,0,92956373.80732216,54599827.80992832,0,92956373.80732216,54599827.80992832,,,92956373.80732216,,,54599827.80992832,,,92956373.80732216,,,54599827.80992832,,,1953685.872369108,,,87454.50919453509,,,1953685.872369108,,,87454.50919453509
,21/05/2023,1684627200,0,92365309.27532078,54593111.035483494,0,92365309.27532078,54593111.035483494,,,92365309.27532078,,,54593111.035483494,,,92365309.27532078,,,54593111.035483494,,,1955649.1483235399,,,87561.22341905162,,,1955649.1483235399,,,87561.22341905162
,22/05/2023,1684713600,0,90632401.0051922,53748133.51456499,0,90632401.0051922,53748133.51456499,,,90632401.0051922,,,53748133.51456499,,,90632401.0051922,,,53748133.51456499,,,1960043.2743337415,,,87484.75721181293,,,1960043.2743337415,,,87484.75721181293
,23/05/2023,1684800000,0,92214777.16829845,54453772.37522033,0,92214777.16829845,54453772.37522033,,,92214777.16829845,,,54453772.37522033,,,92214777.16829845,,,54453772.37522033,,,1960348.1540879773,,,87454.09310528018,,,1960348.1540879773,,,87454.09310528018
,24/05/2023,1684886400,0,93667626.96802075,55457830.21518499,0,93667626.96802075,55457830.21518499,,,93667626.96802075,,,55457830.21518499,,,93667626.96802075,,,55457830.21518499,,,1959983.824398844,,,87450.60094659358,,,1959983.824398844,,,87450.60094659358
,25/05/2023,1684972800,0,92564713.49939969,54261860.062702365,0,92564713.49939969,54261860.062702365,,,92564713.49939969,,,54261860.062702365,,,92564713.49939969,,,54261860.062702365,,,1962780.1844656426,,,87449.111721384,,,1962780.1844656426,,,87449.111721384
,26/05/2023,1685059200,0,93105802.08643062,54298733.3775104,0,93105802.08643062,54298733.3775104,,,93105802.08643062,,,54298733.3775104,,,93105802.08643062,,,54298733.3775104,,,1963015.0134183138,,,87416.59432862641,,,1963015.0134183138,,,87416.59432862641
,27/05/2023,1685145600,0,93871169.01615235,54661525.63240136,0,93871169.01615235,54661525.63240136,,,93871169.01615235,,,54661525.63240136,,,93871169.01615235,,,54661525.63240136,,,1971669.1664808306,,,87288.71425302696,,,1971669.1664808306,,,87288.71425302696
,28/05/2023,1685232000,0,94145212.20573314,55126278.75915108,0,94145212.20573314,55126278.75915108,,,94145212.20573314,,,55126278.75915108,,,94145212.20573314,,,55126278.75915108,,,1972040.473517661,,,87523.24006621513,,,1972040.473517661,,,87523.24006621513
,29/05/2023,1685318400,0,97543944.6595584,57436932.32853994,0,97543944.6595584,57436932.32853994,,,97543944.6595584,,,57436932.32853994,,,97543944.6595584,,,57436932.32853994,,,1972178.4201285564,,,87508.70098789361,,,1972178.4201285564,,,87508.70098789361
,30/05/2023,1685404800,0,96421001.43926777,56451100.159243226,0,96421001.43926777,56451100.159243226,,,96421001.43926777,,,56451100.159243226,,,96421001.43926777,,,56451100.159243226,,,1972606.412423645,,,87460.64455248564,,,1972606.412423645,,,87460.64455248564
,31/05/2023,1685491200,0,99060532.42648126,57343271.00105365,0,99060532.42648126,57343271.00105365,,,99060532.42648126,,,57343271.00105365,,,99060532.42648126,,,57343271.00105365,,,1973317.379013571,,,87434.80191194368,,,1973317.379013571,,,87434.80191194368
,01/06/2023,1685577600,0,104713599.30034295,58426680.72652264,0,104713599.30034295,58426680.72652264,,,104713599.30034295,,,58426680.72652264,,,104713599.30034295,,,58426680.72652264,,,1998351.131685934,,,87453.30823997236,,,1998351.131685934,,,87453.30823997236
,02/06/2023,1685664000,0,110410610.32443997,59591869.9381888,0,110410610.32443997,59591869.9381888,,,110410610.32443997,,,59591869.9381888,,,110410610.32443997,,,59591869.9381888,,,2001642.6817338648,,,87399.7262675726,,,2001642.6817338648,,,87399.7262675726
,03/06/2023,1685750400,0,109588569.79407902,60008587.87902423,0,109588569.79407902,60008587.87902423,,,109588569.79407902,,,60008587.87902423,,,109588569.79407902,,,60008587.87902423,,,2007484.3340186668,,,87099.71018341734,,,2007484.3340186668,,,87099.71018341734
,04/06/2023,1685836800,0,107267475.46312976,58909895.32377429,0,107267475.46312976,58909895.32377429,,,107267475.46312976,,,58909895.32377429,,,107267475.46312976,,,58909895.32377429,,,2007626.3421884663,,,87117.74572808595,,,2007626.3421884663,,,87117.74572808595
,05/06/2023,1685923200,0,106091348.13339584,58785616.41466387,0,106091348.13339584,58785616.41466387,,,106091348.13339584,,,58785616.41466387,,,106091348.13339584,,,58785616.41466387,,,2006266.0388312375,,,87065.92522779013,,,2006266.0388312375,,,87065.92522779013
,06/06/2023,1686009600,0,101638629.28305194,56535004.15904806,0,101638629.28305194,56535004.15904806,,,101638629.28305194,,,56535004.15904806,,,101638629.28305194,,,56535004.15904806,,,2006289.5634238443,,,87535.31043521236,,,2006289.5634238443,,,87535.31043521236
,07/06/2023,1686096000,0,105120958.05419609,58733471.631009735,0,105120958.05419609,58733471.631009735,,,105120958.05419609,,,58733471.631009735,,,105120958.05419609,,,58733471.631009735,,,2008041.2235758565,,,87490.88907594135,,,2008041.2235758565,,,87490.88907594135
,08/06/2023,1686182400,0,100264163.19021133,56486133.88513677,0,100264163.19021133,56486133.88513677,,,100264163.19021133,,,56486133.88513677,,,100264163.19021133,,,56486133.88513677,,,2008094.5962389612,,,87491.796479671,,,2008094.5962389612,,,87491.796479671
,09/06/2023,1686268800,0,100694514.39638142,56759475.3216531,0,100694514.39638142,56759475.3216531,,,100694514.39638142,,,56759475.3216531,,,100694514.39638142,,,56759475.3216531,,,2008667.7517730186,,,87465.22704748924,,,2008667.7517730186,,,87465.22704748924
,10/06/2023,1686355200,0,97358245.39783317,55671380.98761448,0,97358245.39783317,55671380.98761448,,,97358245.39783317,,,55671380.98761448,,,97358245.39783317,,,55671380.98761448,,,2005732.2908494677,,,87453.40739546847,,,2005732.2908494677,,,87453.40739546847
,11/06/2023,1686441600,0,90452046.88191877,52451195.83875262,0,90452046.88191877,52451195.83875262,,,90452046.88191877,,,52451195.83875262,,,90452046.88191877,,,52451195.83875262,,,2005588.6226589528,,,87427.2333737089,,,2005588.6226589528,,,87427.2333737089
,12/06/2023,1686528000,0,91053063.11971053,52400932.4033807,0,91053063.11971053,52400932.4033807,,,91053063.11971053,,,52400932.4033807,,,91053063.11971053,,,52400932.4033807,,,2010889.2031738192,,,87470.75456412078,,,2010889.2031738192,,,87470.75456412078
,13/06/2023,1686614400,0,89393309.63284984,52047357.35882793,0,89393309.63284984,52047357.35882793,,,89393309.63284984,,,52047357.35882793,,,89393309.63284984,,,52047357.35882793,,,2011098.0794791866,,,87467.72306785625,,,2011098.0794791866,,,87467.72306785625
,14/06/2023,1686700800,0,89942063.95981249,52044799.18084372,0,89942063.95981249,52044799.18084372,,,89942063.95981249,,,52044799.18084372,,,89942063.95981249,,,52044799.18084372,,,2011226.8327328376,,,87389.48563945887,,,2011226.8327328376,,,87389.48563945887
